timestamp,t,e,tk,lp,pc,ft,ap,v,bp1,sp1,bq1,sq1,oi,h,_id
2023-08-28 10:10:40.507075,tf,NFO,60479,264.70,-3.13,1693197644,,16867500,264.70,264.95,,15,,,
2023-08-28 10:10:40.823192,tf,NFO,60479,264.25,-3.29,1693197645,,,,,,,,,
2023-08-28 10:10:40.825197,tf,NFO,60479,264.25,-3.29,1693197645,,,,,,,,,
2023-08-28 10:10:41.510502,tf,NFO,60479,264.40,-3.24,1693197645,,16868970,263.95,264.35,30,75,,,
2023-08-28 10:10:41.511502,tf,NFO,60479,264.40,-3.24,1693197645,,16868970,263.95,264.35,30,75,,,
2023-08-28 10:10:41.823309,tf,NFO,60479,264.25,-3.29,1693197646,,,,,,,,,
2023-08-28 10:10:41.824307,tf,NFO,60479,264.25,-3.29,1693197646,,,,,,,,,
2023-08-28 10:10:42.712195,tf,NFO,60479,264.55,-3.18,1693197647,276.93,16871355,264.50,264.85,180,15,,,
2023-08-28 10:10:42.714195,tf,NFO,60479,264.55,-3.18,1693197647,276.93,16871355,264.50,264.85,180,15,,,
2023-08-28 10:10:43.713906,tf,NFO,60479,264.85,-3.07,1693197648,,16871715,264.60,264.75,60,90,,,
2023-08-28 10:10:43.713906,tf,NFO,60479,264.85,-3.07,1693197648,,16871715,264.60,264.75,60,90,,,
2023-08-28 10:10:43.827833,tf,NFO,60479,264.75,-3.11,1693197648,,,,,,,,,
2023-08-28 10:10:43.833829,tf,NFO,60479,264.75,-3.11,1693197648,,,,,,,,,
2023-08-28 10:10:44.715929,tf,NFO,60479,264.10,-3.35,1693197649,,16874145,263.60,264.05,105,105,,,
2023-08-28 10:10:44.716929,tf,NFO,60479,264.10,-3.35,1693197649,,16874145,263.60,264.05,105,105,,,
2023-08-28 10:10:45.515025,tf,NFO,60479,263.60,-3.53,1693197649,,16874745,263.25,263.60,75,585,,,
2023-08-28 10:10:45.517025,tf,NFO,60479,263.60,-3.53,1693197649,,16874745,263.25,263.60,75,585,,,
2023-08-28 10:10:45.829144,tf,NFO,60479,263.45,-3.59,1693197650,,,,,,,,,
2023-08-28 10:10:45.829144,tf,NFO,60479,263.45,-3.59,1693197650,,,,,,,,,
2023-08-28 10:10:46.719040,tf,NFO,60479,264.10,-3.35,1693197651,,16876260,263.50,264.05,210,375,,,
2023-08-28 10:10:46.721041,tf,NFO,60479,264.10,-3.35,1693197651,,16876260,263.50,264.05,210,375,,,
2023-08-28 10:10:46.828275,tf,NFO,60479,263.95,-3.40,1693197651,,,,,,,,,
2023-08-28 10:10:46.829281,tf,NFO,60479,263.95,-3.40,1693197651,,,,,,,,,
2023-08-28 10:10:47.828918,tf,NFO,60479,263.10,-3.71,1693197652,,,,,,,,,
2023-08-28 10:10:47.831917,tf,NFO,60479,263.10,-3.71,1693197652,,,,,,,,,
2023-08-28 10:10:48.518267,tf,NFO,60479,263.65,-3.51,1693197652,,16880175,263.15,263.60,135,45,,,
2023-08-28 10:10:48.521266,tf,NFO,60479,263.65,-3.51,1693197652,,16880175,263.15,263.60,135,45,,,
2023-08-28 10:10:48.829490,tf,NFO,60479,264.00,-3.39,1693197653,,,,,,,,,
2023-08-28 10:10:48.830493,tf,NFO,60479,264.00,-3.39,1693197653,,,,,,,,,
2023-08-28 10:10:49.521873,tf,NFO,60479,263.00,-3.75,1693197653,,16881585,263.00,263.15,1305,75,,,
2023-08-28 10:10:49.522886,tf,NFO,60479,263.00,-3.75,1693197653,,16881585,263.00,263.15,1305,75,,,
2023-08-28 10:10:50.724064,tf,NFO,60479,262.70,-3.86,1693197655,276.92,16883685,262.90,,60,15,,,
2023-08-28 10:10:50.725062,tf,NFO,60479,262.70,-3.86,1693197655,276.92,16883685,262.90,,60,15,,,
2023-08-28 10:10:50.832089,tf,NFO,60479,263.20,-3.68,1693197655,,,,,,,,,
2023-08-28 10:10:50.833096,tf,NFO,60479,263.20,-3.68,1693197655,,,,,,,,,
2023-08-28 10:10:51.723308,tf,NFO,60479,264.20,-3.31,1693197656,,16886130,263.80,264.20,,60,,,
2023-08-28 10:10:51.744296,tf,NFO,60479,264.20,-3.31,1693197656,,16886130,263.80,264.20,,60,,,
2023-08-28 10:10:52.834913,tf,NFO,60479,264.05,-3.37,1693197657,,,,,,,,,
2023-08-28 10:10:52.835919,tf,NFO,60479,264.05,-3.37,1693197657,,,,,,,,,
2023-08-28 10:10:53.927158,tf,NFO,60479,264.40,-3.24,1693197658,,16888110,264.00,264.40,15,135,,,
2023-08-28 10:10:53.928162,tf,NFO,60479,264.40,-3.24,1693197658,,16888110,264.00,264.40,15,135,,,
2023-08-28 10:10:54.834931,tf,NFO,60479,264.20,-3.31,1693197659,,,,,,,,,
2023-08-28 10:10:54.835933,tf,NFO,60479,264.20,-3.31,1693197659,,,,,,,,,
2023-08-28 10:10:54.929153,tf,NFO,60479,264.15,-3.33,1693197659,,16888785,264.10,,180,60,,,
2023-08-28 10:10:54.930157,tf,NFO,60479,264.15,-3.33,1693197659,,16888785,264.10,,180,60,,,
2023-08-28 10:10:55.835383,tf,NFO,60479,263.00,-3.75,1693197660,,,,,,,,,
2023-08-28 10:10:55.835383,tf,NFO,60479,263.00,-3.75,1693197660,,,,,,,,,
2023-08-28 10:10:55.928326,tf,NFO,60479,263.35,-3.62,1693197660,,16890915,263.00,263.35,1140,30,,,
2023-08-28 10:10:55.931324,tf,NFO,60479,263.35,-3.62,1693197660,,16890915,263.00,263.35,1140,30,,,
2023-08-28 10:10:56.533368,tf,NFO,60479,263.45,-3.59,1693197660,,16892415,263.05,263.40,60,15,,,
2023-08-28 10:10:56.534368,tf,NFO,60479,263.45,-3.59,1693197660,,16892415,263.05,263.40,60,15,,,
2023-08-28 10:10:56.835795,tf,NFO,60479,263.40,-3.60,1693197661,,,,,,,,,
2023-08-28 10:10:56.845759,tf,NFO,60479,263.40,-3.60,1693197661,,,,,,,,,
2023-08-28 10:10:57.729598,tf,NFO,60479,263.50,-3.57,1693197662,,16893825,263.50,263.70,4215,,,,
2023-08-28 10:10:57.735594,tf,NFO,60479,263.50,-3.57,1693197662,,16893825,263.50,263.70,4215,,,,
2023-08-28 10:10:57.838532,tf,NFO,60479,263.95,-3.40,1693197662,,,,,,,,,
2023-08-28 10:10:57.842529,tf,NFO,60479,263.95,-3.40,1693197662,,,,,,,,,
2023-08-28 10:10:58.837619,tf,NFO,60479,264.25,-3.29,1693197663,,,,,,,,,
2023-08-28 10:10:58.838624,tf,NFO,60479,264.25,-3.29,1693197663,,,,,,,,,
2023-08-28 10:10:58.933324,tf,NFO,60479,264.45,-3.22,1693197663,276.91,16899555,264.20,264.50,90,,,,
2023-08-28 10:10:58.934323,tf,NFO,60479,264.45,-3.22,1693197663,276.91,16899555,264.20,264.50,90,,,,
2023-08-28 10:10:59.836757,tf,NFO,60479,264.25,-3.29,1693197664,,,,,,,,,
2023-08-28 10:10:59.838757,tf,NFO,60479,264.25,-3.29,1693197664,,,,,,,,,
2023-08-28 10:11:00.839104,tf,NFO,60479,264.45,-3.22,1693197665,,,,,,,,,
2023-08-28 10:11:00.840103,tf,NFO,60479,264.45,-3.22,1693197665,,,,,,,,,
2023-08-28 10:11:00.934558,tf,NFO,60479,264.35,-3.26,1693197665,,16902900,264.35,264.50,30,15,,,
2023-08-28 10:11:00.936557,tf,NFO,60479,264.35,-3.26,1693197665,,16902900,264.35,264.50,30,15,,,
2023-08-28 10:11:01.840710,tf,NFO,60479,263.95,-3.40,1693197666,,,,,,,,,
2023-08-28 10:11:01.841710,tf,NFO,60479,263.95,-3.40,1693197666,,,,,,,,,
2023-08-28 10:11:01.938650,tf,NFO,60479,264.50,-3.20,1693197666,,16903275,264.10,,,120,,,
2023-08-28 10:11:01.939649,tf,NFO,60479,264.50,-3.20,1693197666,,16903275,264.10,,,120,,,
2023-08-28 10:11:02.842230,tf,NFO,60479,264.05,-3.37,1693197667,,,,,,,,,
2023-08-28 10:11:02.843229,tf,NFO,60479,264.05,-3.37,1693197667,,,,,,,,,
2023-08-28 10:11:03.538885,tf,NFO,60479,264.10,-3.35,1693197667,,16906260,263.80,263.85,60,60,,,
2023-08-28 10:11:03.540885,tf,NFO,60479,264.10,-3.35,1693197667,,16906260,263.80,263.85,60,60,,,
2023-08-28 10:11:03.840699,tf,NFO,60479,264.70,-3.13,1693197668,,,,,,,,,
2023-08-28 10:11:03.842697,tf,NFO,60479,264.70,-3.13,1693197668,,,,,,,,,
2023-08-28 10:11:04.542383,tf,NFO,60479,265.00,-3.02,1693197668,,16907355,264.85,265.00,,1485,,,
2023-08-28 10:11:04.546627,tf,NFO,60479,265.00,-3.02,1693197668,,16907355,264.85,265.00,,1485,,,
2023-08-28 10:11:04.842234,tf,NFO,60479,264.85,-3.07,1693197669,,,,,,,,,
2023-08-28 10:11:04.843239,tf,NFO,60479,264.85,-3.07,1693197669,,,,,,,,,
2023-08-28 10:11:05.744069,tf,NFO,60479,264.35,-3.26,1693197670,,16907400,264.45,264.80,75,45,,,
2023-08-28 10:11:05.744069,tf,NFO,60479,264.35,-3.26,1693197670,,16907400,264.45,264.80,75,45,,,
2023-08-28 10:11:05.841009,tf,NFO,60479,264.65,-3.15,1693197670,,,,,,,,,
2023-08-28 10:11:05.849002,tf,NFO,60479,264.65,-3.15,1693197670,,,,,,,,,
2023-08-28 10:11:06.749917,tf,NFO,60479,264.95,-3.04,1693197671,276.90,16908405,264.55,,105,75,,,
2023-08-28 10:11:06.751920,tf,NFO,60479,264.95,-3.04,1693197671,276.90,16908405,264.55,,105,75,,,
2023-08-28 10:11:07.844998,tf,NFO,60479,264.45,-3.22,1693197672,,,,,,,,,
2023-08-28 10:11:07.845998,tf,NFO,60479,264.45,-3.22,1693197672,,,,,,,,,
2023-08-28 10:11:07.949934,tf,NFO,60479,264.40,-3.24,1693197672,,16909950,264.10,264.40,60,30,,,
2023-08-28 10:11:07.950933,tf,NFO,60479,264.40,-3.24,1693197672,,16909950,264.10,264.40,60,30,,,
2023-08-28 10:11:08.547214,tf,NFO,60479,264.30,-3.28,1693197672,,16910250,263.90,264.30,105,15,,,
2023-08-28 10:11:08.550209,tf,NFO,60479,264.30,-3.28,1693197672,,16910250,263.90,264.30,105,15,,,
2023-08-28 10:11:08.843203,tf,NFO,60479,264.20,-3.31,1693197673,,,,,,,,,
2023-08-28 10:11:08.844209,tf,NFO,60479,264.20,-3.31,1693197673,,,,,,,,,
2023-08-28 10:11:09.550994,tf,NFO,60479,263.75,-3.48,1693197673,,16910895,263.65,264.10,60,75,,,
2023-08-28 10:11:09.551994,tf,NFO,60479,263.75,-3.48,1693197673,,16910895,263.65,264.10,60,75,,,
2023-08-28 10:11:09.843014,tf,NFO,60479,264.20,-3.31,1693197674,,,,,,,,,
2023-08-28 10:11:09.846014,tf,NFO,60479,264.20,-3.31,1693197674,,,,,,,,,
2023-08-28 10:11:10.552378,tf,NFO,60479,264.10,-3.35,1693197674,,16911660,,264.00,,,,,
2023-08-28 10:11:10.553384,tf,NFO,60479,264.10,-3.35,1693197674,,16911660,,264.00,,,,,
2023-08-28 10:11:11.553412,tf,NFO,60479,265.00,-3.02,1693197675,,16914000,264.95,265.30,15,60,,,
2023-08-28 10:11:11.557274,tf,NFO,60479,265.00,-3.02,1693197675,,16914000,264.95,265.30,15,60,,,
2023-08-28 10:11:11.844621,tf,NFO,60479,264.90,-3.06,1693197676,,,,,,,,,
2023-08-28 10:11:11.846621,tf,NFO,60479,264.90,-3.06,1693197676,,,,,,,,,
2023-08-28 10:11:12.555579,tf,NFO,60479,264.15,-3.33,1693197676,,16914315,263.90,264.15,120,45,,,
2023-08-28 10:11:12.557578,tf,NFO,60479,264.15,-3.33,1693197676,,16914315,263.90,264.15,120,45,,,
2023-08-28 10:11:12.847368,tf,NFO,60479,264.45,-3.22,1693197677,,,,,,,,,
2023-08-28 10:11:12.848372,tf,NFO,60479,264.45,-3.22,1693197677,,,,,,,,,
2023-08-28 10:11:13.555307,tf,NFO,60479,265.70,-2.76,1693197677,,16917900,265.10,265.55,345,90,,,
2023-08-28 10:11:13.557306,tf,NFO,60479,265.70,-2.76,1693197677,,16917900,265.10,265.55,345,90,,,
2023-08-28 10:11:13.845835,tf,NFO,60479,265.50,-2.84,1693197678,,,,,,,,,
2023-08-28 10:11:13.846835,tf,NFO,60479,265.50,-2.84,1693197678,,,,,,,,,
2023-08-28 10:11:14.557380,tf,NFO,60479,264.75,-3.11,1693197678,,16918215,264.35,264.75,150,45,,,
2023-08-28 10:11:14.558383,tf,NFO,60479,264.75,-3.11,1693197678,,16918215,264.35,264.75,150,45,,,
2023-08-28 10:11:14.845171,tf,NFO,60479,264.40,-3.24,1693197679,,,,,,,,,
2023-08-28 10:11:14.847904,tf,NFO,60479,264.40,-3.24,1693197679,,,,,,,,,
2023-08-28 10:11:15.558302,tf,NFO,60479,265.00,-3.02,1693197679,,16919415,264.45,264.80,60,75,,,
2023-08-28 10:11:15.559302,tf,NFO,60479,265.00,-3.02,1693197679,,16919415,264.45,264.80,60,75,,,
2023-08-28 10:11:15.848636,tf,NFO,60479,264.80,-3.09,1693197680,,,,,,,,,
2023-08-28 10:11:15.848636,tf,NFO,60479,264.80,-3.09,1693197680,,,,,,,,,
2023-08-28 10:11:16.560419,tf,NFO,60479,264.60,-3.17,1693197680,,16919865,264.25,264.70,105,90,,,
2023-08-28 10:11:16.562415,tf,NFO,60479,264.60,-3.17,1693197680,,16919865,264.25,264.70,105,90,,,
2023-08-28 10:11:17.564109,tf,NFO,60479,264.50,-3.20,1693197681,,16921005,264.10,264.50,30,225,,,
2023-08-28 10:11:17.565109,tf,NFO,60479,264.50,-3.20,1693197681,,16921005,264.10,264.50,30,225,,,
2023-08-28 10:11:17.854476,tf,NFO,60479,264.20,-3.31,1693197682,,,,,,,,,
2023-08-28 10:11:17.855473,tf,NFO,60479,264.20,-3.31,1693197682,,,,,,,,,
2023-08-28 10:11:18.566004,tf,NFO,60479,264.60,-3.17,1693197682,276.89,16922100,,264.55,105,180,,,
2023-08-28 10:11:18.568002,tf,NFO,60479,264.60,-3.17,1693197682,276.89,16922100,,264.55,105,180,,,
2023-08-28 10:11:18.848817,tf,NFO,60479,264.25,-3.29,1693197683,,,,,,,,,
2023-08-28 10:11:18.849822,tf,NFO,60479,264.25,-3.29,1693197683,,,,,,,,,
2023-08-28 10:11:19.566456,tf,NFO,60479,264.30,-3.28,1693197683,,16922625,264.15,264.60,90,60,,,
2023-08-28 10:11:19.567455,tf,NFO,60479,264.30,-3.28,1693197683,,16922625,264.15,264.60,90,60,,,
2023-08-28 10:11:19.849132,tf,NFO,60479,264.35,-3.26,1693197684,,,,,,,,,
2023-08-28 10:11:19.856131,tf,NFO,60479,264.35,-3.26,1693197684,,,,,,,,,
2023-08-28 10:11:20.571752,tf,NFO,60479,264.65,-3.15,1693197684,,16923060,264.00,264.40,15,105,,,
2023-08-28 10:11:20.572751,tf,NFO,60479,264.65,-3.15,1693197684,,16923060,264.00,264.40,15,105,,,
2023-08-28 10:11:20.850067,tf,NFO,60479,264.80,-3.09,1693197685,,,,,,,,,
2023-08-28 10:11:20.852062,tf,NFO,60479,264.80,-3.09,1693197685,,,,,,,,,
2023-08-28 10:11:21.569873,tf,NFO,60479,265.40,-2.87,1693197685,,16924320,264.80,265.40,60,510,,,
2023-08-28 10:11:21.573871,tf,NFO,60479,265.40,-2.87,1693197685,,16924320,264.80,265.40,60,510,,,
2023-08-28 10:11:22.572659,tf,NFO,60479,264.85,-3.07,1693197686,,16924935,264.85,265.25,135,15,,,
2023-08-28 10:11:22.574662,tf,NFO,60479,264.85,-3.07,1693197686,,16924935,264.85,265.25,135,15,,,
2023-08-28 10:11:22.849970,tf,NFO,60479,264.90,-3.06,1693197687,,,,,,,,,
2023-08-28 10:11:22.850979,tf,NFO,60479,264.90,-3.06,1693197687,,,,,,,,,
2023-08-28 10:11:23.574618,tf,NFO,60479,265.10,-2.98,1693197687,,16925250,264.75,265.15,60,60,,,
2023-08-28 10:11:23.575617,tf,NFO,60479,265.10,-2.98,1693197687,,16925250,264.75,265.15,60,60,,,
2023-08-28 10:11:23.850425,tf,NFO,60479,264.75,-3.11,1693197688,,,,,,,,,
2023-08-28 10:11:23.852425,tf,NFO,60479,264.75,-3.11,1693197688,,,,,,,,,
2023-08-28 10:11:24.774843,tf,NFO,60479,265.10,-2.98,1693197689,,16925595,264.70,265.10,45,120,,,
2023-08-28 10:11:24.775841,tf,NFO,60479,265.10,-2.98,1693197689,,16925595,264.70,265.10,45,120,,,
2023-08-28 10:11:25.572889,tf,NFO,60479,265.25,-2.93,1693197689,,16928910,265.00,265.20,15,30,,,
2023-08-28 10:11:25.573891,tf,NFO,60479,265.25,-2.93,1693197689,,16928910,265.00,265.20,15,30,,,
2023-08-28 10:11:25.850967,tf,NFO,60479,265.20,-2.95,1693197690,,,,,,,,,
2023-08-28 10:11:25.852966,tf,NFO,60479,265.20,-2.95,1693197690,,,,,,,,,
2023-08-28 10:11:26.572444,tf,NFO,60479,264.20,-3.31,1693197690,,16930455,264.20,264.70,45,135,,,
2023-08-28 10:11:26.573448,tf,NFO,60479,264.20,-3.31,1693197690,,16930455,264.20,264.70,45,135,,,
2023-08-28 10:11:26.852547,tf,NFO,60479,263.95,-3.40,1693197691,,,,,,,,,
2023-08-28 10:11:26.854543,tf,NFO,60479,263.95,-3.40,1693197691,,,,,,,,,
2023-08-28 10:11:27.850390,tf,NFO,60479,264.15,-3.33,1693197692,,,,,,,,,
2023-08-28 10:11:27.853389,tf,NFO,60479,264.15,-3.33,1693197692,,,,,,,,,
2023-08-28 10:11:29.588792,tf,NFO,60479,264.10,-3.35,1693197694,,16935405,263.70,264.05,15,135,,,
2023-08-28 10:11:29.589788,tf,NFO,60479,264.10,-3.35,1693197694,,16935405,263.70,264.05,15,135,,,
2023-08-28 10:11:30.785197,tf,NFO,60479,263.95,-3.40,1693197695,276.88,16936095,263.55,263.95,30,75,,,
2023-08-28 10:11:30.786196,tf,NFO,60479,263.95,-3.40,1693197695,276.88,16936095,263.55,263.95,30,75,,,
2023-08-28 10:11:31.854765,tf,NFO,60479,263.80,-3.46,1693197696,,,,,,,2565510,,
2023-08-28 10:11:31.855763,tf,NFO,60479,263.80,-3.46,1693197696,,,,,,,2565510,,
2023-08-28 10:11:31.985245,tf,NFO,60479,263.90,-3.42,1693197696,,16937685,263.45,263.85,150,15,,,
2023-08-28 10:11:31.988243,tf,NFO,60479,263.90,-3.42,1693197696,,16937685,263.45,263.85,150,15,,,
2023-08-28 10:11:32.588249,tf,NFO,60479,264.40,-3.24,1693197697,,16939395,264.10,264.40,15,45,,,
2023-08-28 10:11:32.590248,tf,NFO,60479,264.40,-3.24,1693197697,,16939395,264.10,264.40,15,45,,,
2023-08-28 10:11:32.853522,tf,NFO,60479,263.85,-3.44,1693197697,,,,,,,,,
2023-08-28 10:11:32.856527,tf,NFO,60479,263.85,-3.44,1693197697,,,,,,,,,
2023-08-28 10:11:33.786672,tf,NFO,60479,263.90,-3.42,1693197698,,16940340,263.55,263.95,,120,,,
2023-08-28 10:11:33.808659,tf,NFO,60479,263.90,-3.42,1693197698,,16940340,263.55,263.95,,120,,,
2023-08-28 10:11:33.852632,tf,NFO,60479,264.05,-3.37,1693197698,,,,,,,,,
2023-08-28 10:11:33.854630,tf,NFO,60479,264.05,-3.37,1693197698,,,,,,,,,
2023-08-28 10:11:34.790577,tf,NFO,60479,263.90,-3.42,1693197699,,16940760,263.80,263.90,60,45,,,
2023-08-28 10:11:34.791575,tf,NFO,60479,263.90,-3.42,1693197699,,16940760,263.80,263.90,60,45,,,
2023-08-28 10:11:35.855285,tf,NFO,60479,263.30,-3.64,1693197700,,,,,,,,,
2023-08-28 10:11:35.857284,tf,NFO,60479,263.30,-3.64,1693197700,,,,,,,,,
2023-08-28 10:11:36.187079,tf,NFO,60479,263.00,-3.75,1693197700,,16945170,263.05,263.35,135,15,,,
2023-08-28 10:11:36.188078,tf,NFO,60479,263.00,-3.75,1693197700,,16945170,263.05,263.35,135,15,,,
2023-08-28 10:11:36.589794,tf,NFO,60479,263.50,-3.57,1693197701,,16945605,263.00,,30,45,,,
2023-08-28 10:11:36.591793,tf,NFO,60479,263.50,-3.57,1693197701,,16945605,263.00,,30,45,,,
2023-08-28 10:11:37.590442,tf,NFO,60479,262.80,-3.82,1693197702,,16946745,262.60,262.85,75,60,,,
2023-08-28 10:11:37.591441,tf,NFO,60479,262.80,-3.82,1693197702,,16946745,262.60,262.85,75,60,,,
2023-08-28 10:11:37.860387,tf,NFO,60479,262.60,-3.90,1693197702,,,,,,,,,
2023-08-28 10:11:37.879373,tf,NFO,60479,262.60,-3.90,1693197702,,,,,,,,,
2023-08-28 10:11:38.595264,tf,NFO,60479,263.40,-3.60,1693197703,276.87,16948380,262.85,263.30,,75,,,
2023-08-28 10:11:38.597263,tf,NFO,60479,263.40,-3.60,1693197703,276.87,16948380,262.85,263.30,,75,,,
2023-08-28 10:11:38.855523,tf,NFO,60479,262.85,-3.81,1693197703,,,,,,,,,
2023-08-28 10:11:38.856519,tf,NFO,60479,262.85,-3.81,1693197703,,,,,,,,,
2023-08-28 10:11:39.591882,tf,NFO,60479,264.00,-3.39,1693197704,,16949220,263.70,264.00,60,525,,,
2023-08-28 10:11:39.593877,tf,NFO,60479,264.00,-3.39,1693197704,,16949220,263.70,264.00,60,525,,,
2023-08-28 10:11:40.592885,tf,NFO,60479,265.00,-3.02,1693197705,,16951515,264.40,264.90,135,75,,,
2023-08-28 10:11:40.594883,tf,NFO,60479,265.00,-3.02,1693197705,,16951515,264.40,264.90,135,75,,,
2023-08-28 10:11:40.857262,tf,NFO,60479,264.95,-3.04,1693197705,,,,,,,,,
2023-08-28 10:11:40.858262,tf,NFO,60479,264.95,-3.04,1693197705,,,,,,,,,
2023-08-28 10:11:41.597920,tf,NFO,60479,264.65,-3.15,1693197706,,16953030,264.55,264.95,60,90,,,
2023-08-28 10:11:41.598919,tf,NFO,60479,264.65,-3.15,1693197706,,16953030,264.55,264.95,60,90,,,
2023-08-28 10:11:41.856809,tf,NFO,60479,264.80,-3.09,1693197706,,,,,,,,,
2023-08-28 10:11:41.857810,tf,NFO,60479,264.80,-3.09,1693197706,,,,,,,,,
2023-08-28 10:11:42.599313,tf,NFO,60479,264.75,-3.11,1693197707,,16954440,264.65,265.00,,825,,,
2023-08-28 10:11:42.600312,tf,NFO,60479,264.75,-3.11,1693197707,,16954440,264.65,265.00,,825,,,
2023-08-28 10:11:42.858301,tf,NFO,60479,265.15,-2.96,1693197707,,,,,,,,,
2023-08-28 10:11:42.859308,tf,NFO,60479,265.15,-2.96,1693197707,,,,,,,,,
2023-08-28 10:11:43.599915,tf,NFO,60479,265.85,-2.71,1693197708,,16955640,265.45,265.85,15,60,,,
2023-08-28 10:11:43.600914,tf,NFO,60479,265.85,-2.71,1693197708,,16955640,265.45,265.85,15,60,,,
2023-08-28 10:11:43.858139,tf,NFO,60479,265.90,-2.69,1693197708,,,,,,,,,
2023-08-28 10:11:43.861137,tf,NFO,60479,265.90,-2.69,1693197708,,,,,,,,,
2023-08-28 10:11:44.600875,tf,NFO,60479,265.10,-2.98,1693197709,,16955835,265.00,265.10,165,15,,,
2023-08-28 10:11:44.602874,tf,NFO,60479,265.10,-2.98,1693197709,,16955835,265.00,265.10,165,15,,,
2023-08-28 10:11:44.859458,tf,NFO,60479,265.00,-3.02,1693197709,,,,,,,,,
2023-08-28 10:11:44.860457,tf,NFO,60479,265.00,-3.02,1693197709,,,,,,,,,
2023-08-28 10:11:45.602643,tf,NFO,60479,264.75,-3.11,1693197710,,16956540,264.75,264.85,60,45,,,
2023-08-28 10:11:45.603645,tf,NFO,60479,264.75,-3.11,1693197710,,16956540,264.75,264.85,60,45,,,
2023-08-28 10:11:46.603180,tf,NFO,60479,264.80,-3.09,1693197711,,16957260,264.25,264.65,75,30,,,
2023-08-28 10:11:46.604178,tf,NFO,60479,264.80,-3.09,1693197711,,16957260,264.25,264.65,75,30,,,
2023-08-28 10:11:46.860740,tf,NFO,60479,264.65,-3.15,1693197711,,,,,,,,,
2023-08-28 10:11:46.861738,tf,NFO,60479,264.65,-3.15,1693197711,,,,,,,,,
2023-08-28 10:11:47.604223,tf,NFO,60479,264.35,-3.26,1693197712,,16958460,264.00,264.35,60,195,,,
2023-08-28 10:11:47.608220,tf,NFO,60479,264.35,-3.26,1693197712,,16958460,264.00,264.35,60,195,,,
2023-08-28 10:11:47.860312,tf,NFO,60479,263.90,-3.42,1693197712,,,,,,,,,
2023-08-28 10:11:47.861309,tf,NFO,60479,263.90,-3.42,1693197712,,,,,,,,,
2023-08-28 10:11:48.804925,tf,NFO,60479,264.55,-3.18,1693197713,,16960020,264.45,264.95,255,120,,,
2023-08-28 10:11:48.807917,tf,NFO,60479,264.55,-3.18,1693197713,,16960020,264.45,264.95,255,120,,,
2023-08-28 10:11:49.612841,tf,NFO,60479,264.00,-3.39,1693197714,,16961400,264.15,264.50,60,30,,,
2023-08-28 10:11:49.613840,tf,NFO,60479,264.00,-3.39,1693197714,,16961400,264.15,264.50,60,30,,,
2023-08-28 10:11:49.861312,tf,NFO,60479,264.50,-3.20,1693197714,,,,,,,,,
2023-08-28 10:11:49.869305,tf,NFO,60479,264.50,-3.20,1693197714,,,,,,,,,
2023-08-28 10:11:50.613075,tf,NFO,60479,264.05,-3.37,1693197715,276.86,16962315,264.05,264.45,45,90,,,
2023-08-28 10:11:50.614073,tf,NFO,60479,264.05,-3.37,1693197715,276.86,16962315,264.05,264.45,45,90,,,
2023-08-28 10:11:51.813595,tf,NFO,60479,264.50,-3.20,1693197716,,16962945,264.25,264.50,75,30,,,
2023-08-28 10:11:51.814595,tf,NFO,60479,264.50,-3.20,1693197716,,16962945,264.25,264.50,75,30,,,
2023-08-28 10:11:52.863368,tf,NFO,60479,264.65,-3.15,1693197717,,,,,,,,,
2023-08-28 10:11:52.864370,tf,NFO,60479,264.65,-3.15,1693197717,,,,,,,,,
2023-08-28 10:11:53.613491,tf,NFO,60479,264.75,-3.11,1693197718,,16964790,264.25,264.60,135,60,,,
2023-08-28 10:11:53.614498,tf,NFO,60479,264.75,-3.11,1693197718,,16964790,264.25,264.60,135,60,,,
2023-08-28 10:11:53.862897,tf,NFO,60479,264.45,-3.22,1693197718,,,,,,,,,
2023-08-28 10:11:53.863896,tf,NFO,60479,264.45,-3.22,1693197718,,,,,,,,,
2023-08-28 10:11:54.617089,tf,NFO,60479,265.00,-3.02,1693197719,,16966035,264.35,264.55,75,45,,,
2023-08-28 10:11:54.618093,tf,NFO,60479,265.00,-3.02,1693197719,,16966035,264.35,264.55,75,45,,,
2023-08-28 10:11:54.863001,tf,NFO,60479,264.45,-3.22,1693197719,,,,,,,,,
2023-08-28 10:11:54.864010,tf,NFO,60479,264.45,-3.22,1693197719,,,,,,,,,
2023-08-28 10:11:55.615870,tf,NFO,60479,264.35,-3.26,1693197720,,16966455,264.10,264.35,60,105,,,
2023-08-28 10:11:55.617874,tf,NFO,60479,264.35,-3.26,1693197720,,16966455,264.10,264.35,60,105,,,
2023-08-28 10:11:55.865304,tf,NFO,60479,265.30,-2.91,1693197720,,,,,,,,,
2023-08-28 10:11:55.866304,tf,NFO,60479,265.30,-2.91,1693197720,,,,,,,,,
2023-08-28 10:11:56.818382,tf,NFO,60479,265.00,-3.02,1693197721,,16967670,264.85,265.10,165,90,,,
2023-08-28 10:11:56.819380,tf,NFO,60479,265.00,-3.02,1693197721,,16967670,264.85,265.10,165,90,,,
2023-08-28 10:11:56.865126,tf,NFO,60479,264.85,-3.07,1693197721,,,,,,,,,
2023-08-28 10:11:56.867126,tf,NFO,60479,264.85,-3.07,1693197721,,,,,,,,,
